,2017,2018,2019,2020,2021,2022
revenue,7932000000.0,10433000000,13000000000.0,11139000000.0,17455000000.0,31877000000.0
net_income,-4033000000.0,997000000,-8506000000.0,-6768000000.0,-496000000.0,-9141000000.0
eps_diluted,-9.46,0,-6.81,-3.86,-0.29,-4.65
cash_and_equiv,4393000000.0,6406000000,10873000000.0,5647000000.0,4295000000.0,4208000000.0
depreication,510000000.0,426000000,472000000.0,575000000.0,902000000.0,947000000.0
long_term_debt,0.0,11128000000,11430000000.0,14779000000.0,18412000000.0,18214000000.0
long_term_assets,0.0,15330000000,17836000000.0,23370000000.0,29955000000.0,22860000000.0
