,2020,2021,2022,2023
revenue,2699161000.0,2968900000.0,4462400000.0,5919600000.0
net_income,1584391000.0,-277300000.0,-421000000.0,-163500000.0
eps_diluted,2.34,-0.41,-0.53,-0.19
depreication,156658000.0,197900000.0,265900000.0,304900000.0
cash_and_equiv,0.0,748467000.0,613500000.0,911000000.0
long_term_debt,0.0,2269908000.0,5936600000.0,6878800000.0
long_term_assets,0.0,9147779000.0,19615200000.0,19241000000.0
