,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,1172000000.0,919000000.0,1403000000.0,4843000000.0,2876000000.0,4967000000.0,3669000000.0,4393000000.0,4140000000.0,3593000000.0,3714000000.0,1543000000.0
net_income,0.0,902000000.0,828000000.0,520000000.0,1115000000.0,2017000000.0,1115000000.0,1364000000.0,646000000.0,3606000000.0,5039000000.0,3758000000.0
eps_diluted,0.0,0.89,0.83,0.36,0.8,1.48,0.82,1.01,0.48,2.66,3.73,2.82
depreication,0.0,819000000.0,850000000.0,1306000000.0,2820000000.0,2917000000.0,2644000000.0,2659000000.0,2663000000.0,2702000000.0,2707000000.0,2697000000.0
long_term_assets,0.0,0.0,16733000000.0,75841000000.0,76044000000.0,74984000000.0,68413000000.0,67727000000.0,68658000000.0,70535000000.0,67922000000.0,69273000000.0
revenue,0.0,0.0,0.0,0.0,0.0,7050000000.0,7481000000.0,7706000000.0,5998000000.0,30117000000.0,31686000000.0,31227000000.0
