,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023
cash_and_equiv,4083000000.0,7770000000.0,10768000000.0,0.0,15810000000.0,19355000000.0,14911000000.0,20927000000.0,14523000000.0,0.0,13732000000.0,17824000000.0,18107000000.0,17305000000.0,13985000000.0,14487000000.0,14127000000.0
eps_diluted,0.0,3.63,4.57,1.2,1.23,1.15,0.91,1.23,0.89,1.2,1.53,-3.99,1.12,1.5,5.51,7.81,6.73
depreication,0.0,2777000000.0,2832000000.0,0.0,2774000000.0,2939000000.0,3666000000.0,4104000000.0,3895000000.0,0.0,3746000000.0,5642000000.0,6929000000.0,7009000000.0,7231000000.0,7390000000.0,6970000000.0
long_term_debt,0.0,0.0,28972000000.0,0.0,29988000000.0,32241000000.0,35751000000.0,39003000000.0,40153000000.0,0.0,40604000000.0,61212000000.0,58914000000.0,62458000000.0,76927000000.0,77342000000.0,84241000000.0
long_term_assets,0.0,0.0,50535000000.0,0.0,55141000000.0,55601000000.0,75231000000.0,76276000000.0,74614000000.0,0.0,73201000000.0,114215000000.0,106921000000.0,112454000000.0,123657000000.0,121039000000.0,132084000000.0
net_income,0.0,0.0,0.0,3345000000.0,3417000000.0,3202000000.0,2567000000.0,3519000000.0,2521000000.0,3358000000.0,4272000000.0,-10713000000.0,3042000000.0,4010000000.0,14714000000.0,20878000000.0,17941000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20195000000.0,20394000000.0,20747000000.0,82584000000.0,93775000000.0,94943000000.0
