,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,961000000.0,823000000.0,961000000,961000000,1278000000,1547000000,1350000000.0,1568000000.0,0.0,0.0,0.0,0.0,0.0
revenue,0.0,1327000000.0,1363000000,1795000000,4221000000,3338000000,5971000000.0,5843000000.0,6276000000.0,6547000000.0,8244000000.0,9168000000.0,9636000000.0
net_income,0.0,510000000.0,130000000,-176000000,288000000,370000000,352000000.0,1233000000.0,611000000.0,448000000.0,526000000.0,4058000000.0,1446000000.0
eps_diluted,0.0,6.9,1760000,-1830000,2540000,660000,0.59,2.09,1.07,0.8,0.93,7.18,2.58
depreication,0.0,132000000.0,131000000,156000000,333000000,374000000,610000000.0,535000000.0,586000000.0,662000000.0,751000000.0,1009000000.0,1031000000.0
long_term_debt,0.0,0.0,33215000000,48244000000,52683000000,62051000000,64981000000.0,60275000000.0,73549000000.0,76635000000.0,104536000000.0,167329000000.0,167293000000.0
long_term_assets,0.0,0.0,3465000000,20153000000,18022000000,24674000000,24870000000.0,24702000000.0,26099000000.0,26514000000.0,38981000000.0,39202000000.0,37391000000.0
