,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1414000000.0,1604000000.0,2201000000.0,1393000000.0,1590000000.0,2883000000.0,7575000000.0,7349000000.0,4794000000.0,5197000000.0,7776000000.0
net_income,0.0,955000000.0,286000000.0,367000000.0,390000000.0,620000000.0,584000000.0,507000000.0,1567000000.0,4169000000.0,2419000000.0
eps_diluted,0.0,0.78,0.23,0.3,0.32,0.5,0.49,0.43,1.32,3.52,2.09
depreication,0.0,453000000.0,516000000.0,608000000.0,724000000.0,805000000.0,776000000.0,912000000.0,1189000000.0,1265000000.0,1317000000.0
long_term_assets,0.0,0.0,4352000000.0,8233000000.0,7370000000.0,8129000000.0,10369000000.0,12838000000.0,19384000000.0,23229000000.0,21200000000.0
revenue,0.0,0.0,0.0,0.0,10842000000.0,3744000000.0,4226000000.0,4961000000.0,6116000000.0,25371000000.0,27518000000.0
