,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1822000000.0,3097000000.0,11204000000.0,4292000000.0,5055000000.0,7618000000.0,12163000000.0,12416000000.0
revenue,0.0,13240000000.0,17636000000.0,5444000000.0,5776000000.0,6467000000.0,27450000000.0,33203000000.0
net_income,0.0,-1739000000.0,532000000.0,1115000000.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,-4.86,1.25,2.64,1.97,2.93,15.0,26.53
long_term_debt,0.0,0.0,20077000000.0,19831000000.0,39697000000.0,47365000000.0,45946000000.0,7052000000.0
long_term_assets,0.0,0.0,38595000000.0,41017000000.0,57576000000.0,64038000000.0,58984000000.0,54745000000.0
