,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,5914700000.0,5336000000.0,4368000000.0,9311000000.0,10900000000.0,13531000000.0,13451000000.0,15621000000.0,7441000000.0,8524000000.0,6515000000.0,6092000000.0,7965000000.0,9676000000.0,8050000000.0,8096000000.0,12694000000.0
revenue,0.0,24197700000.0,23850000000.0,27428000000.0,45987000000.0,0.0,0.0,0.0,0.0,0.0,39807000000.0,40122000000.0,42294000000.0,39121000000.0,41518000000.0,48704000000.0,59283000000.0
net_income,0.0,3275400000.0,7808000000.0,12899000000.0,861000000.0,6272000000.0,6168000000.0,4404000000.0,11920000000.0,4442000000.0,3920000000.0,2394000000.0,6220000000.0,9843000000.0,7067000000.0,13049000000.0,14519000000.0
eps_diluted,0.0,1.49,3.63,5.65,0.28,2.02,2.0,1.47,4.07,1.56,1.41,0.87,2.32,3.81,2.78,5.14,5.71
depreication,0.0,1988200000.0,1631200000.0,2576000000.0,7381000000.0,7427000000.0,6978000000.0,6988000000.0,6691000000.0,6375000000.0,5441000000.0,4637000000.0,4519000000.0,3652000000.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,18262000000.0,31736000000.0,31123000000.0,31770000000.0,34602000000.0,38407000000.0,37096000000.0,43030000000.0,41478000000.0,39967000000.0,42012000000.0,44956000000.0,52687000000.0,54562000000.0,52984000000.0
long_term_assets,0.0,0.0,28083100000.0,83882000000.0,76717000000.0,71947000000.0,71275000000.0,69960000000.0,65562000000.0,71926000000.0,64763000000.0,63106000000.0,56762000000.0,56914000000.0,63824000000.0,75428000000.0,73438000000.0
