,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,28244000000.0,33981000000.0,31437000000.0,10693000000.0,7825000000.0,12664000000.0,9582000000.0,4644000000.0,4616000000.0,3705000000.0,3657000000.0,3177000000.0,3042000000.0,3089000000.0,4364000000.0,6802000000.0,29640000000.0
net_income,0.0,40610000000.0,45220000000.0,19280000000.0,30460000000.0,41060000000.0,44880000000.0,32580000000.0,32520000000.0,16150000000.0,7840000000.0,19710000000.0,20840000000.0,14340000000.0,-22440000000.0,23040000000.0,55740000000.0
eps_diluted,0.0,7.26,8.66,3.98,6.22,8.42,9.7,7.37,7.6,3.85,1.88,4.63,4.88,3.36,-5.25,5.39,13.26
depreication,0.0,12250000000.0,12379000000.0,11917000000.0,14760000000.0,15583000000.0,15888000000.0,17182000000.0,17297000000.0,18048000000.0,22308000000.0,19893000000.0,18745000000.0,18998000000.0,46009000000.0,20607000000.0,24040000000.0
long_term_assets,0.0,0.0,155786000000.0,178088000000.0,243526000000.0,258089000000.0,269335000000.0,287500000000.0,296583000000.0,294135000000.0,288898000000.0,301557000000.0,298223000000.0,312545000000.0,287857000000.0,279769000000.0,271436000000.0
revenue,0.0,0.0,0.0,301500000000.0,370125000000.0,467029000000.0,451509000000.0,420836000000.0,394105000000.0,239854000000.0,200628000000.0,237162000000.0,279332000000.0,255583000000.0,178574000000.0,276692000000.0,413680000000.0
