,2006,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,191000000.0,332000000.0,134000000.0,505000000.0,102000000.0,88000000.0,126000000.0,104000000.0,96000000.0,858000000.0,383000000.0,316000000.0,225000000.0,877000000.0,1393000000.0,507000000.0
revenue,0.0,12990000000.0,12879000000.0,11691000000.0,12317000000.0,11814000000.0,3219000000.0,3559000000.0,3706000000.0,5456000000.0,5251000000.0,5289000000.0,5371000000.0,2172000000.0,13857000000.0,20773000000.0
net_income,0.0,696000000.0,362000000.0,458000000.0,198000000.0,571000000.0,151000000.0,197000000.0,202000000.0,244000000.0,114000000.0,317000000.0,279000000.0,-164000000.0,1099000000.0,2358000000.0
eps_diluted,0.0,1.73,0.98,1.21,0.55,1.72,0.49,0.68,0.77,0.62,0.31,0.92,0.85,-0.5,3.34,7.24
depreication,0.0,197000000.0,190000000.0,178000000.0,168000000.0,145000000.0,127000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,5508000000.0,5330000000.0,4729000000.0,2773000000.0,2675000000.0,3038000000.0,3233000000.0,5147000000.0,5807000000.0,6437000000.0,6924000000.0,5895000000.0,6542000000.0,7431000000.0
long_term_assets,0.0,0.0,5497000000.0,5601000000.0,4586000000.0,4867000000.0,4891000000.0,5223000000.0,4698000000.0,20769000000.0,21106000000.0,20990000000.0,21924000000.0,21876000000.0,21927000000.0,21502000000.0
