,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,147000000.0,524000000.0,617000000.0,4466000000.0,2700000000.0,3754000000.0,2823000000.0,5436000000.0
revenue,0.0,10534000000.0,2953000000.0,5801000000.0,7080000000.0,27243000000.0,30793000000.0,33364000000.0
net_income,0.0,1500000000.0,33000000.0,2978000000.0,511000000.0,2501000000.0,3826000000.0,4147000000.0
eps_diluted,0.0,5.21,0.11,13.11,4.19,4.71,7.33,8.23
depreication,0.0,1122000000.0,307000000.0,902000000.0,1162000000.0,4626000000.0,4635000000.0,4204000000.0
long_term_debt,0.0,0.0,12069000000.0,26767000000.0,24384000000.0,26643000000.0,26687000000.0,30276000000.0
long_term_assets,0.0,0.0,17151000000.0,76114000000.0,76260000000.0,77305000000.0,71446000000.0,66611000000.0
